BALANCE,FEE,SMS_COUNT,FLOW_DATA,CALL_DURATION,DEVELOP_TYPE,LAST_DEPOSIT_FEE,age,deposit_interval_day,class
0,0,0,0,0,2,50,22,397,1
0,0,0,0,0,1,10,69,201,1
39.05,54.7,1,5688.31,131,1,30,23,10,0
0,0,0,0,0,2,30,23,257,1
0,0,0,0,0,2,50,28,375,1
33.32,51.7,0,6361.77,153,1,30,19,7,0
0,0,0,0,0,2,100,30,247,1
302.52,32.2,1,19201.69,2,1,300,22,46,0
333.92,52.3,2,30153.9,87,1,30,20,5,0
0,0,0,0,0,1,20,22,214,1
0,0,0,0,0,1,30,22,192,1
51.05,44.7,0,9971.42,8,1,20,18,2,0
54.04,44.8,0,5036.8,87,1,50,22,11,0
28.18,42.1,0,11150.87,4,1,30,19,11,0
16.85,12.48,0,0,0,1,50,47,37,0
116.71,134.8,1,82292.15,34,1,100,22,7,0
0,0,0,0,0,1,10,19,189,1
51.74,129.3,33,13065.68,317,1,30,22,10,0
0,0,0,0,0,2,30,52,207,1
0,0,0,0,0,1,30,19,178,1
44.92,45.4,0,9533.65,14,1,100,47,30,0
79.52,87.4,0,45302.03,0,1,50,20,-1,0
54.02,58.9,3,35514.89,159,1,30,25,4,0
0,0,0,0,0,1,50,30,194,1
0,0,0,0,0,1,50,23,224,1
0,0,0,0,0,2,30,25,228,1
38.96,46.3,0,19755.02,0,1,30,31,2,0
52.24,36,6,1606.11,65,1,30,23,0,0
0,0,0,0,0,1,50,22,229,1
0,0,0,0,0,2,50,23,226,1
0,0,0,0,0,2,50,17,368,1
0,0,0,0,0,2,50,32,241,1
0,0,0,0,0,2,100,24,271,1
0,0,0,0,0,2,30,18,216,1
41.67,66.1,7,7029.45,363,1,50,24,18,0
0.92,0,0,0,0,1,30,44,33,0
0,0,0,0,1,2,30,18,211,1
47.94,20.5,0,17932.3,3,1,50,32,10,0
35.86,23.2,0,1240.42,15,1,30,22,7,0
61.04,70.5,1,13936.51,161,1,50,26,7,0
0,0,0,0,0,2,50,26,291,1
0,0,0,0,0,2,100,31,291,1
0,0,0,0,0,2,50,21,384,1
0,0,0,0,0,1,10,24,187,1
0,0,0,0,0,1,50,30,200,1
0,0,0,0,0,2,50,51,398,1
0,0,0,0,0,2,30,28,211,1
22.55,23,1,78.52,0,1,100,27,80,0
17.74,48.9,4,13443.09,55,1,30,23,15,0
513.54,12.7,4,8244.96,40,1,100,26,94,0
0,0,0,0,0,2,50,25,392,1
28.84,33.8,0,7878.81,0,1,30,19,7,0
197.25,45.8,0,13229.13,0,1,100,48,161,0
22.42,76.8,18,20963.62,452,1,30,29,20,0
0,0,0,0,0,2,20,21,215,1
0,0,0,0,0,2,50,38,262,1
67.45,75,0,41554.22,0,1,50,28,6,0
0.53,0,0,0,0,2,2,29,80,1
0,0,0,0,0,1,100,45,395,1
43.29,45,1,10893.49,29,1,50,27,13,0
41.16,53.8,0,14960.22,116,1,30,28,5,0
33.08,39.3,0,680.11,54,1,50,49,31,0
95.45,19.2,0,0,2,1,50,63,3,0
35.66,19.4,0,28,8,1,30,22,13,0
31.19,54.2,0,19075.2,3,1,20,24,0,0
42.11,43.1,4,4620.29,120,1,30,48,10,0
0,0,0,0,0,1,1,17,158,1
33.95,60.9,2,43438.76,65,1,30,24,5,0
22.65,49,0,11294.55,59,1,30,38,17,0
0,0,0,0,0,2,20,24,226,1
0,0,0,0,0,2,30,32,248,1
16.85,39.2,1,9388.09,9,1,30,30,15,0
34.75,19,0,0,0,1,30,33,84,0
38.14,43.4,5,1224.97,159,1,20,36,1,0
18.27,19,0,0,0,1,30,37,27,0
0,0,0,0,0,2,30,54,274,1
0,0,0,0,0,2,30,26,252,1
33.08,0,0,0,0,1,30,32,6,0
0,0,0,0,0,1,5,15,178,1
56.97,67.7,4,8560.62,245,1,50,26,7,0
0,0,0,0,0,2,50,36,241,1
0,0,0,0,0,2,50,31,396,1
0,0,0,0,0,1,30,18,214,1
0,0,0,0,0,2,20,17,214,1
30.86,85.6,0,25612.01,340,1,30,23,13,0
30.21,71.5,0,28735.45,9,1,30,19,31,0
43.96,52.1,1,39096.09,24,1,100,25,39,0
0,0,0,0,0,2,30,18,208,1
0,0,0,0,0,1,30,23,194,1
62.37,74.6,1,6756.87,312,1,50,28,3,0
0,0,0,0,0,1,50,24,201,1
0,0,0,0,0,1,30,25,200,1
0,0,0,0,0,2,10,18,193,1
0,0,0,0,0,2,30,40,229,1
0,0,0,0,0,2,20,18,197,1
28.47,47.4,1,3230.16,145,1,30,24,6,0
0,0,0,0,0,2,50,22,361,1
36.47,70.4,0,31189.36,12,1,30,20,9,0
0,0,0,0,0,2,30,19,226,1
84.79,53.1,2,14897.68,169,1,50,43,3,0
98.1,57.4,0,31203.48,10,1,30,17,3,0
60.17,79.2,0,77715.78,6,1,50,29,1,0
30.57,52.9,0,32018.02,75,1,30,26,5,0
0,0,0,0,0,1,30,22,180,1
25.57,31.9,0,12952.99,3,1,30,31,11,0
0,0,0,0,0,1,20,20,175,1
30.47,117.5,1,70907.35,137,1,30,22,5,0
0,0,0,0,0,1,30,20,210,1
27.9,32,0,762.21,73,1,50,19,20,0
0,0,0,0,0,1,30,31,208,1
0,0,0,0,0,2,50,20,345,1
12.5,44.3,1,22551.87,1,1,20,22,9,0
87.57,60,1,6581.2,113,1,200,22,65,0
0,0,0,0,0,2,50,39,327,1
0,0,0,0,0,1,10,20,184,1
0,0,0,0,0,2,50,36,255,1
0,0,0,0,0,1,10,21,164,1
0,0,0,0,0,1,20,21,180,1
0,0,0,0,0,2,50,23,241,1
0,0,0,0,0,1,20,20,186,1
24.82,60.9,8,46621.95,36,1,30,24,11,0
125.37,49,0,5561.99,30,1,300,29,169,0
389.4,38.6,0,35017.74,0,1,30,31,155,0
66.57,21,0,6734.8,13,1,50,39,13,0
56.27,41,0,2761.96,132,1,50,32,10,0
59.9,37.2,0,2718.01,100,1,30,28,22,0
20.17,35.5,1,25063.37,22,1,30,19,20,0
26.83,51.3,5,9611.33,56,1,50,20,27,0
0,0,0,0,0,2,50,40,385,1
0,0,0,0,0,1,30,27,194,1
23.78,37.1,0,15271.52,21,1,20,56,13,0
0,0,0,0,0,2,30,18,236,1
57.99,31.3,0,5363.47,2,1,50,40,5,0
0,0,0,0,0,2,30,23,213,1
28.9,248.6,0,255473.28,8,1,10,19,10,0
30.47,81.9,0,8855.82,505,1,30,18,5,0
0,0,0,0,0,2,50,23,254,1
32.87,57.8,5,15095.54,299,1,50,44,14,0
0,0,0,0,0,1,30,17,196,1
70.63,75.2,0,23932.39,21,1,30,20,0,0
117.17,50.7,0,5219.4,77,1,100,20,7,0
22.77,47.6,0,49279.74,0,1,30,27,28,0
42.27,40.1,6,7168.56,41,1,30,18,5,0
123.11,67.5,0,14245.72,164,1,50,27,4,0
24.73,71.6,0,18143.62,131,1,5,20,1,0
25.5,25.7,0,2425.36,7,1,50,26,24,0
0,0,0,0,0,2,30,29,228,1
0,0,0,0,0,1,20,22,181,1
0,0,0,0,0,2,30,19,222,1
53.79,35.1,0,3734.66,70,1,50,27,20,0
107.29,29.7,1,1940.12,129,1,300,33,140,0
74.59,36.6,0,19459.78,5,1,100,26,52,0
22.11,46.9,0,10467.73,19,1,30,20,14,0
0,0,0,0,0,2,50,29,376,1
0,0,0,0,0,2,20,36,220,1
23.19,43.6,14,13682.87,120,1,100,37,70,0
32.99,43,1,30955.1,37,1,100,24,62,0
58.27,49.6,0,8109.89,63,1,50,25,10,0
74.67,62.2,0,18206.36,98,1,100,20,34,0
16.2,24.2,0,172.47,23,1,50,32,58,0
0,0,0,0,0,1,50,26,238,1
0,0,0,0,0,2,100,30,395,1
44.59,49,2,5894.18,58,1,30,18,2,0
0,0,0,0,0,2,50,37,364,1
10.89,19,0,0,0,1,30,27,15,0
17.92,19.1,0,0,1,1,30,21,13,0
0,0,0,0,0,2,30,22,213,1
75.8,28.1,0,4699.04,13,1,100,27,15,0
0,0,0,0,0,1,10,25,190,1
0.09,0,0,0,3,2,16.4,26,45,1
27.69,84,3,55525.65,21,1,10,19,1,0
86.09,43,1,2884,0,1,100,24,16,0
19,40.9,0,901.81,48,1,50,29,33,0
3.98,52.4,0,12451.75,127,1,20,30,21,0
35.29,75.8,0,39246.66,243,1,50,20,18,0
27.99,50.7,1,27434.01,113,1,20,19,0,0
21,102.3,0,33144.66,546,1,50,28,14,0
18.39,60.1,2,30512.99,25,1,30,25,17,0
0,0,0,0,0,2,30,21,255,1
39.59,42.3,7,9789.03,62,1,30,22,5,0
0,0,0,0,0,2,30,22,211,1
56.09,39.6,5,2936.1,26,1,50,19,3,0
94.69,29.3,0,10835.65,0,1,100,25,18,0
57.59,29.5,0,1509.18,23,1,50,39,5,0
18.75,34.3,0,9358.65,0,1,50,23,49,0
0,0,0,0,0,2,50,29,395,1
87.2,49.1,7,5204.38,199,1,100,28,17,0
24.6,49.9,7,9890.34,14,1,20,29,3,0
0,0,0,0,0,2,30,32,230,1
0,0,0,0,0,2,20,36,246,1
0,0,0,0,0,1,30,29,178,1
0,0,0,0,0,2,50,21,260,1
0,0,0,0,0,1,50,20,212,1
0,0,0,0,0,2,50,21,393,1
108.14,56.9,0,38990.71,50,1,100,16,3,0
0,0,0,0,0,2,30,19,254,1
33.5,83.3,1,38230.58,267,1,20,21,2,0
37.8,56.8,9,41705.57,13,1,30,21,0,0
0,0,0,0,0,2,30,35,211,1
0,0,0,0,0,1,30,21,273,1
0,0,0,0,0,2,50,39,258,1
0,0,0,0,0,2,1,33,246,1
0,0,0,0,0,1,30,26,165,1
52.21,49.3,5,14970.71,119,1,50,23,9,0
44.51,45.7,0,15868.03,0,1,50,28,15,0
23.7,70.2,1,27823.26,61,1,20,29,7,0
25.84,39.6,0,29127.51,4,1,30,28,16,0
25.11,39.9,0,39980.14,0,1,50,26,37,0
2126.7,46.5,1,5145.86,68,1,100,29,165,0
30.44,26.7,0,2747.86,0,1,20,25,11,0
24.71,48.4,0,23362.09,68,1,50,51,21,0
0,0,0,0,0,2,10,28,229,1
15.77,43.1,0,12422.75,32,1,5,19,3,0
0,0,0,0,0,2,20,20,228,1
28.51,20.8,0,6008.62,110,1,30,18,9,0
0,0,0,0,0,1,30,47,221,1
29.83,65.7,4,26263.99,248,1,30,18,7,0
0,0,0,0,0,2,30,59,250,1
0,0,0,0,0,2,50,33,267,1
0,0,0,0,0,2,50,23,260,1
0,0,0,0,0,1,50,22,197,1
58.71,111.9,3,66457.67,10,1,50,19,11,0
35.14,61.7,0,12483.96,357,1,5,45,2,0
44.01,24.4,0,332.62,19,1,30,27,4,0
0,0,0,0,0,1,50,22,234,1
0,0,0,0,0,2,50,27,393,1
43.18,42.6,0,2643.89,134,1,50,27,17,0
121.03,55.5,2,22204.66,147,1,100,27,5,0
46.83,39,0,5052.3,0,1,30,31,9,0
32.51,31.4,0,1505.88,10,1,30,38,4,0
47.61,50,0,23272.85,46,1,50,23,8,0
6.28,102.6,0,45106.81,27,1,30,19,17,0
34.59,37.1,0,4956.4,11,1,30,40,7,0
29.38,46.1,0,8863.27,40,1,20,19,3,0
0,0,0,0,0,2,50,17,393,1
18.63,27.7,0,384.84,64,1,50,45,36,0
22.47,52.2,0,41625.19,44,1,20,18,5,0
18.71,76.3,34,40493.47,284,1,30,34,14,0
78.44,46.1,7,9392.2,23,1,250,21,161,0
36.61,85.2,12,4582.41,474,1,50,27,10,0
24.07,50,0,25272.08,22,1,20,19,5,0
81.08,29.8,11,3344.89,143,1,50,30,89,0
0,0,0,0,0,1,100,43,392,1
0,0,0,0,0,1,50,26,215,1
0,0,0,0,0,1,20,50,169,1
27.63,38.1,0,6928.14,1,1,20,29,7,0
125.02,55.8,0,8132.48,9,1,100,27,1,0
24.06,54.9,1,25492.36,63,1,30,27,13,0
43.03,53.8,0,9093.38,81,1,20,44,17,0
0,0,0,0,0,1,50,24,174,1
0,0,0,0,0,2,20,22,218,1
0,0,0,0,0,1,20,34,177,1
0,0,0,0,0,2,30,26,225,1
64.19,55.5,1,7981.56,112,1,50,51,0,0
28.67,50,0,1989.04,33,1,50,50,21,0
0,0,0,0,0,2,20,18,233,1
50.45,34.5,0,2893.94,63,1,30,19,3,0
145.53,31.7,2,8716.12,29,1,30,22,123,0
17.63,19,0,0,1,1,30,17,8,0
59.23,47.5,12,10159.75,77,1,50,21,3,0
0,0,0,0,0,1,30,29,207,1
32.23,36.3,0,6437.17,1,1,10,23,1,0
60.53,44,0,4879.88,28,1,30,28,17,0
41.87,57.6,0,41097.21,7,1,30,20,6,0
62.14,41.5,1,8096.44,19,1,50,20,5,0
44.98,36.1,0,2482.29,14,1,50,25,21,0
50.94,21.7,0,10.58,0,1,50,28,11,0
0,0,0,0,0,2,50,33,372,1
0,0,0,0,0,1,30,30,205,1
0,0,0,0,0,1,20,28,199,1
59.54,42.7,0,19473.52,133,1,300,34,159,0
28.68,49.8,0,23284.27,0,1,50,28,18,0
0,0,0,0,0,1,30,28,202,1
46.07,48.3,0,7844.44,10,1,100,19,56,0
0,0,0,0,0,2,2,27,205,1
6.15,49.7,19,8284.64,68,1,2,24,0,0
0,0,0,0,0,2,50,23,388,1
59.83,56.2,0,30164.17,32,1,30,31,3,0
0,0,0,0,0,2,50,23,392,1
77.77,19.2,0,0.34,1,1,50,36,34,0
16.24,42,0,15337.33,3,1,20,22,10,0
0,0,0,0,0,1,20,20,190,1
50.46,71.4,0,13499.7,242,1,50,21,9,0
0,0,0,0,0,1,20,26,182,1
0,0,0,0,0,2,100,18,391,1
20.65,50.8,0,10949.87,104,1,20,32,13,0
53.24,97.6,3,76805.98,184,1,100,21,51,0
57.54,45.6,0,15618.52,8,1,100,16,30,0
72.69,43.9,4,3204.65,28,1,100,20,38,0
0,0,0,0,0,2,10,23,206,1
24.13,37.3,0,6078.75,3,1,30,37,16,0
20.21,24.1,0,4682.18,1,1,20,17,5,0
0,0,0,0,0,2,30,25,218,1
48.84,47.9,2,17807.53,145,1,30,30,9,0
93.04,52.4,49,11940.72,107,1,50,18,3,0
27.54,55,2,7002.12,156,1,30,30,10,0
0,0,0,0,0,1,50,32,260,1
25.34,24,0,149.32,0,1,30,31,12,0
13.1,49.1,2,40215.23,1,1,10,19,7,0
21.94,30.4,0,6167.61,2,1,30,24,9,0
39.93,33,0,878.66,136,1,50,43,18,0
40.29,48.8,0,23650.03,128,1,30,20,6,0
52.75,43.5,0,6240.52,2,1,50,19,13,0
75.84,89.1,0,3145.61,656,1,100,31,16,0
0,0,0,0,0,2,10,33,238,1
25.84,44.7,5,6926.83,123,1,20,26,5,0
40.35,77.1,0,55543.31,24,1,50,25,21,0
18.8,74.9,1,11562.86,261,1,30,19,12,0
0,0,0,0,0,1,50,28,194,1
56.55,60.3,0,28626.45,119,1,30,17,1,0
38.34,56.8,5,41092.96,103,1,30,21,5,0
29.5,58.3,0,11483.96,132,1,30,19,7,0
85.94,42.3,0,14553.53,22,1,300,26,161,0
0,0,0,0,0,2,20,18,197,1
0,0,0,0,0,2,30,18,234,1
52.94,41,0,5004.44,0,1,30,24,-1,0
18.16,58,9,11633.2,88,1,10,21,1,0
19.28,29.4,0,1378.64,0,1,20,24,17,0
9.45,38.7,5,5701.16,56,1,20,19,29,0
0,0,0,0,0,1,20,33,216,1
24.85,49,1,14049.97,70,1,20,22,3,0
0,0,0,0,0,2,100,28,287,1
0,0,0,0,0,1,20,26,181,1
0,0,0,0,0,1,15,20,178,1
0,0,0,0,0,2,1,27,243,1
9.84,40.7,0,24256.45,52,1,20,19,7,0
42.95,47.5,0,11904.08,4,1,30,23,3,0
60.18,55.4,4,9197.43,255,1,50,21,3,0
60.4,88.48,1,9120.04,307,1,100,28,32,0
39.18,76.7,70,4906.43,450,1,100,31,38,0
0,0,0,0,0,2,50,44,376,1
4.61,0,0,0,0,1,20,20,11,0
106.49,35.6,12,2953.93,248,1,300,35,155,0
162.34,50.8,0,7921.39,124,1,100,21,2,0
0,0,0,0,0,1,50,22,241,1
31.69,50.3,0,12341.22,244,1,20,29,7,0
38.95,74.6,4,29019.02,12,1,30,44,5,0
22.74,60,5,8080.86,131,1,30,31,14,0
110.17,162.1,0,55945.2,36,1,100,25,5,0
0,0,0,0,0,1,20,34,169,1
33.15,30.6,2,8768.08,2,1,30,45,4,0
25.46,59.6,0,16780.37,128,1,30,24,9,0
44.99,0,0,0,2,1,30,35,6,0
0,0,0,0,0,1,30,32,179,1
1.55,54.2,0,34527.88,5,1,10,22,17,0
0,0,0,0,0,2,30,30,242,1
54.15,48.9,0,6654.14,48,1,50,20,12,0
37.06,54.3,3,38516.5,55,1,50,22,14,0
279.27,14,0,0,0,1,300,30,61,0
0,0,0,0,0,2,5,18,199,1
0,0,0,0,0,2,10,37,195,1
0,0,0,0,0,2,50,37,390,1
0,0,0,0,0,2,50,42,375,1
0,0,0,0,0,2,30,20,218,1
58.35,58.8,0,13264.04,97,1,50,39,6,0
35.85,19.2,0,2.24,0,1,10,27,4,0
0,0,0,0,0,2,4,23,191,1
0,0,0,0,0,2,30,19,239,1
25.05,44.5,0,25184.16,5,1,50,20,28,0
0,0,0,0,0,2,50,28,374,1
0,0,0,0,0,1,100,20,302,1
0,0,0,0,1,1,30,28,202,1
23.63,93.5,23,48492.24,68,1,2.61,51,-1,0
17.45,56.1,1,5738.27,90,1,50,28,21,0
40.55,71,0,27831.27,12,1,50,21,11,0
0,0,0,0,0,1,30,43,207,1
73.19,22.3,0,54.09,14,1,50,46,54,0
10.08,39.1,0,2281.21,5,1,10,32,1,0
0,0,0,0,0,2,30,22,222,1
34.25,48.5,1,43431.14,259,1,30,31,5,0
17.98,59.1,2,7647.67,120,1,50,37,29,0
67.35,42.5,0,40971.61,8,1,100,16,40,0
48.18,41.2,0,2517.62,0,1,30,17,4,0
4.37,32.2,0,15814.22,0,1,10,17,9,0
23.8,39.4,0,466.59,143,1,50,62,30,0
70.48,33.2,1,1995.64,129,1,30,47,6,0
46.87,30.2,0,436.51,12,1,100,24,89,0
0,0,0,0,0,2,50,20,376,1
0,0,0,0,2,1,10,23,174,1
62.96,60.5,0,8867.7,295,1,50,18,9,0
0,0,0,0,0,2,50,21,363,1
51.37,54.7,0,38195.92,104,1,50,26,54,0
18.78,49.1,12,3569.05,40,1,10,22,3,0
23.38,39.3,0,13121.89,0,1,10,28,1,0
0,0,0,0,0,1,100,30,225,1
6.6,38,1,8419.03,23,1,30,33,24,0
25.55,90,0,73472.93,17,1,10,15,2,0
0,0,0,0,0,1,2,21,162,1
0,0,0,0,0,1,30,20,209,1
49.59,72.2,3,62705.22,81,1,100,18,24,0
0,0,0,0,0,1,100,28,382,1
0,0,0,0,0,2,30,19,216,1
33.47,57,2,10491.36,58,1,20,22,2,0
0,0,0,0,0,2,5,16,218,1
10.27,45.4,0,14488.18,2,1,50,20,33,0
13.17,66.9,0,21732.81,87,1,10,24,3,0
0,0,0,0,0,1,10,22,192,1
27.37,19.9,0,23.37,0,1,20,20,3,0
0,0,0,0,0,2,30,25,220,1
0,0,0,0,0,1,30,32,195,1
0,0,0,0,0,2,30,24,249,1
0,0,0,0,0,2,10,21,210,1
25.97,53,4,12390.15,18,1,50,19,19,0
0,0,0,0,0,1,50,29,213,1
39.18,67.5,0,52318.05,40,1,20,18,1,0
26.97,53.5,9,24787.87,49,1,20,18,3,0
0,0,0,0,0,2,50,23,389,1
75.07,90.1,0,35908.45,320,1,50,28,35,0
0,0,0,0,0,1,30,20,190,1
0,0,0,0,0,1,50,30,223,1
0,0,0,0,0,2,30,21,235,1
83.07,45.5,0,614.73,110,1,200,33,109,0
0,0,0,0,0,2,50,28,388,1
0,0,0,0,0,2,30,43,242,1
43.98,41.4,0,41693.64,23,1,50,27,17,0
4.89,19,0,0,6,1,5,16,7,0
20.39,42.6,0,34143.23,2,1,30,20,20,0
188.98,47.6,0,38106.42,15,1,2,19,22,0
37.49,70.5,0,41070.1,194,1,30,24,0,0
0,0,0,0,0,1,50,19,250,1
0.02,0,0,0,0,2,6,19,60,1
25.36,44.5,2,19617.83,32,1,100,28,35,0
0,0,0,0,0,2,50,48,387,1
40.58,47.3,0,14907.46,37,1,30,29,9,0
0,0,0,0,0,1,19,19,180,1
24.09,19,0,7691.83,0,1,30,31,32,0
0,0,0,0,0,1,50,20,210,1
103.08,37.8,41,951.11,163,1,100,17,6,0
16.23,34,0,3892.63,1,1,20,16,12,0
0,0,0,0,0,2,10,36,212,1
0,0,0,0,0,1,30,27,187,1
43.89,54.4,0,7661.12,129,1,30,46,51,0
105.48,55.9,7,27516.12,124,1,100,24,13,0
53.79,51,0,20109.56,48,1,300,22,133,0
128.59,43.3,0,13661.87,1,1,200,20,64,0
0,0,0,0,0,1,50,22,221,1
0,0,0,0,1,1,5,18,56,1
0,0,0,0,0,2,50,20,378,1
0,0,0,0,0,1,50,21,202,1
28.5,47.2,4,9381.07,102,1,100,28,43,0
33.29,31.2,5,1710.13,12,1,30,18,23,0
104.08,51,0,38079.34,97,1,10,29,157,0
0,0,0,0,0,2,30,24,227,1
0,0,0,0,0,1,20,20,203,1
0,0,0,0,0,1,30,24,224,1
46.1,30.8,2,4311.24,63,1,30,55,5,0
0,0,0,0,0,2,50,45,387,1
25.79,61.2,0,37586.4,1,1,10,26,3,0
15.1,45.7,1,2044.71,80,1,30,21,36,0
25.04,40.9,0,9135.4,102,1,30,40,19,0
211.29,29.5,2,6356.92,12,1,300,23,135,0
0,0,0,0,0,2,50,45,246,1
0,0,0,0,0,1,30,17,196,1
0,0,0,0,0,1,50,18,204,1
0,0,0,0,0,1,30,31,217,1
0,0,0,0,0,2,10,21,220,1
30.74,43.3,0,7939.92,10,1,50,32,25,0
334.42,59.1,14,8390.24,123,1,500,27,95,0
14.77,19,0,0,0,1,50,25,25,0
0,0,0,0,0,2,50,46,375,1
2.36,32.7,0,15696.34,6,1,50,36,37,0
28.82,67.7,3,50923.87,40,1,30,23,7,0
47.38,46.1,0,12084.55,1,1,50,23,9,0
0,0,0,0,0,1,20,29,221,1
0,0,0,0,0,2,20,20,234,1
34.98,48.1,2,23996.99,617,1,20,24,9,0
54.63,49.3,0,23945.66,5,1,50,27,8,0
30.03,42.7,0,11743.44,87,1,50,33,35,0
36.99,19.5,0,493.23,0,1,200,33,387,0
0,0,0,0,0,2,30,27,250,1
104.6,46.3,0,19268.95,42,1,100,16,10,0
99.8,31,3,1325.33,28,1,10,23,53,0
40.19,77.5,2,59233.75,909,1,50,20,19,0
44.08,45.2,0,41399.18,2,1,5,17,5,0
24.09,77.6,2,9973.16,432,1,30,21,15,0
28.69,49.7,0,15596.11,30,1,50,27,21,0
0,0,0,0,0,1,30,19,202,1
0,0,0,0,0,1,20,27,188,1
0,0,0,0,0,2,30,23,227,1
41.89,56.6,0,11254.35,58,1,30,22,2,0
52.9,61.8,0,7578.59,279,1,50,35,9,0
17.78,34.1,0,976.12,42,1,10,28,3,0
0,0,0,0,0,2,50,26,361,1
0,0,0,0,0,2,30,18,211,1
0,0,0,0,0,1,10,39,203,1
0,0,0,0,0,2,40,20,258,1
46.2,55.5,1,16877.39,169,1,50,20,57,0
178.6,48.5,0,8820.55,78,1,300,24,86,0
34.82,0,0,0,0,1,50,20,24,0
0,0,0,0,0,1,30,21,187,1
0,0,0,0,0,2,20,18,237,1
40.09,39.3,0,10413.02,2,1,30,28,12,0
24.84,104.7,128,47516.79,349,1,50,23,14,0
11.04,58,20,39314.76,24,1,3,17,2,0
60.48,73.9,7,9874.89,161,1,100,20,28,0
52.09,52.6,0,16023.12,42,1,30,18,-1,0
0,0,0,0,0,1,50,22,198,1
0,0,0,0,0,2,50,20,251,1
43.59,56.9,0,20988.77,85,1,30,21,2,0
32.29,41.7,0,4994.1,62,1,50,29,19,0
42.4,42.5,0,7791.42,11,1,20,19,4,0
33.3,48.3,0,31435.58,12,1,30,22,8,0
123.29,25,0,239.01,115,1,300,31,163,0
55.8,53.1,1,15033.21,14,1,50,29,3,0
25.39,21.4,0,144.69,0,1,30,34,22,0
28.99,62.8,4,3432.48,286,1,30,26,10,0
42.79,61.3,0,12284.58,151,1,30,17,4,0
0,0,0,0,0,1,30,20,217,1
0,16.3,0,0,0,1,10,48,42,1
0,0,0,0,0,1,20,21,197,1
0,0,0,0,0,1,20,24,215,1
0,0,0,0,0,2,10,19,230,1
33.79,38.2,0,4595.17,193,1,20,17,11,0
11.59,19,0,0,0,1,50,29,63,0
32.45,28.5,0,3861.36,13,1,30,33,4,0
0,0,0,0,0,2,10,19,226,1
22.87,55.7,0,11948.75,112,1,10,42,1,0
22.49,33.5,0,5590.89,14,1,30,24,13,0
0,0,0,0,0,2,50,24,324,1
0,0,0,0,0,1,10,23,166,1
67.31,0,0,0,0,1,50,26,4,0
53.99,54.1,5,15045.53,55,1,30,32,4,0
45.59,66.5,2,33439.36,92,1,300,20,165,0
100.69,49,0,10564.88,3,1,100,23,37,0
0,0,0,0,0,2,20,21,245,1
25.1,53.5,0,19965.79,3,1,50,29,19,0
30.3,55,0,13479.85,102,1,30,28,13,0
44.19,75.1,0,61821.97,22,1,30,22,-1,0
53.89,43.6,0,4761.29,4,1,50,33,10,0
27.1,29.3,0,0.36,110,1,30,25,4,0
56.79,67.9,0,41115.88,26,1,50,45,32,0
0,0,0,0,0,1,100,30,384,1
0,0,0,0,0,2,30,26,243,1
0,0,0,0,0,2,20,24,221,1
0,0,0,0,0,2,50,24,248,1
59.76,29.1,5,5665.88,3,1,50,25,10,0
34.39,54.7,6,26960.38,133,1,20,20,3,0
0,0,0,0,0,1,30,21,196,1
0,0,0,0,0,1,10,23,189,1
0,0,0,0,0,2,60,30,387,1
111.47,42.1,0,4322.5,152,1,100,54,9,0
16.09,38.5,0,5227,5,1,20,22,12,0
45.09,42.2,0,3083.56,0,1,50,38,35,0
0,0,0,0,0,2,30,29,212,1
31.82,47.7,0,10125.53,98,1,50,30,20,0
14.12,54.7,3,9591.2,50,1,5,20,0,0
0,0,0,0,0,1,100,24,233,1
23.42,20.2,0,14.24,2,1,20,24,4,0
58,55.7,0,19061.84,3,1,50,19,0,0
253.7,27.4,5,4429.56,76,1,50,33,81,0
83.73,31.5,9,3023.94,61,1,100,21,16,0
0,0,0,0,0,2,50,47,266,1
0,0,0,0,0,1,16,29,182,1
131.1,19.3,0,397.46,0,1,100,20,6,0
0,0,0,0,0,1,30,20,201,1
0,0,0,0,0,2,50,24,383,1
0,0,0,0,0,1,50,18,347,1
10.19,33.1,0,8102.66,2,1,30,23,15,0
0,0,0,0,0,1,50,27,220,1
0,0,0,0,0,2,50,23,384,1
0,0,0,0,0,2,50,28,351,1
0,0,0,0,0,1,50,33,201,1
0,0,0,0,0,2,50,41,381,1
0,0,0,0,0,2,4.5,53,235,1
0,0,0,0,0,2,50,20,220,1
42.98,75.7,7,32886.45,90,1,30,26,6,0
16.5,48.1,0,12317.59,85,1,30,19,15,0
34.42,107.1,0,44151.58,16,1,30,24,4,0
39.25,88.4,3,0,799,1,30,31,4,0
2.96,0,0,0,0,2,100,27,378,1
0,0,0,0,0,1,20,23,187,1
117.43,62.4,0,25824.31,0,1,30,25,4,0
0,0,0,0,0,1,50,26,228,1
0,0,0,0,0,1,10,25,194,1
51.68,34.7,0,11604.28,45,1,100,19,63,0
0,0,0,0,0,2,50,22,375,1
0,0,0,0,0,2,100,54,386,1
0,0,0,0,0,2,50,31,241,1
107.52,75.1,6,26850.15,492,1,300,32,134,0
20.4,19.1,0,0,1,1,20,23,14,0
0,0,0,0,0,1,20,21,194,1
6.12,43,0,12323.88,7,1,20,24,16,0
12.74,41.3,3,2655.16,10,1,10,18,2,0
16.42,87.3,1,29428.2,66,1,10,20,5,0
0,0,0,0,0,1,50,23,230,1
0,0,0,0,0,2,30,20,267,1
0,0,0,0,0,1,50,39,371,1
